,Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),time_idx,month
6255,2018-02-17 22:20:00,18.715730667114197,3.16444897651672,23.425844518727,6255,2
6256,2018-02-17 22:30:00,27.199989318847603,3.13415789604187,21.7329199589703,6256,2
6257,2018-02-17 22:40:00,15.2342700958251,3.3165829181671103,34.1486329073641,6257,2
6258,2018-02-17 22:50:00,-0.5811988115310661,2.91897296905517,0.0,6258,2
6259,2018-02-17 23:00:00,0.0,3.24331188201904,28.522033979141305,6259,2
6260,2018-02-17 23:10:00,0.0,3.23279690742492,27.7850530461264,6260,2
6261,2018-02-17 23:20:00,26.7022895812988,3.8665521144866895,103.802673033283,6261,2
6262,2018-02-17 23:30:00,32.3369483947753,3.64232397079467,69.560773742025,6262,2
6263,2018-02-17 23:40:00,-0.8881353735923759,3.59772396087646,63.70908142051479,6263,2
6264,2018-02-17 23:50:00,0.0,2.94148397445678,0.0,6264,2
6265,2018-02-18 00:00:00,15.6719903945922,3.72637104988098,81.4530657646073,6265,2
6266,2018-02-18 00:10:00,2.61625599861145,2.6345748901367103,0.0,6266,2
6267,2018-02-18 00:20:00,0.0,3.15323710441589,22.782116154889998,6267,2
6268,2018-02-18 00:30:00,0.0,3.23062205314636,27.6348282124791,6268,2
6269,2018-02-18 00:40:00,0.0,3.1935579776763903,25.1910305434185,6269,2
6270,2018-02-18 00:50:00,0.0,2.90287089347839,0.0,6270,2
6271,2018-02-18 01:00:00,0.0,3.54156303405761,56.793258678459104,6271,2
6272,2018-02-18 01:10:00,0.0,3.20035791397094,25.622916742333498,6272,2
6273,2018-02-18 01:20:00,0.0,2.97688889503479,0.0,6273,2
6274,2018-02-18 01:30:00,0.0,3.0873849391937203,19.407208262030498,6274,2
6275,2018-02-18 01:40:00,3.06046104431152,3.56942510604858,60.16119950543001,6275,2
6276,2018-02-18 01:50:00,0.0,3.19160604476928,25.068423543987603,6276,2
6277,2018-02-18 02:00:00,0.0,2.47577190399169,0.0,6277,2
6278,2018-02-18 02:10:00,0.0,2.85891795158386,0.0,6278,2
6279,2018-02-18 02:20:00,0.0,3.61612296104431,66.08453500349879,6279,2
6280,2018-02-18 02:30:00,0.0,2.5050809383392303,0.0,6280,2
6281,2018-02-18 02:40:00,0.0,3.36131191253662,38.0056850524415,6281,2
6282,2018-02-18 02:50:00,28.813720703125,3.76924109458923,87.95426395524281,6282,2
6283,2018-02-18 03:00:00,39.5341491699218,4.01300907135009,125.41907717437599,6283,2
6284,2018-02-18 03:10:00,52.2963218688964,3.68568301200866,75.5547518208596,6284,2
6285,2018-02-18 03:20:00,81.4844512939453,3.71092200279235,79.1823116136993,6285,2
6286,2018-02-18 03:30:00,59.1383514404296,3.5720369815826403,60.4832880744989,6286,2
6287,2018-02-18 03:40:00,0.744800090789794,2.2766880989074703,0.0,6287,2
6288,2018-02-18 03:50:00,0.0,1.48156404495239,0.0,6288,2
6289,2018-02-18 04:00:00,0.0,1.74779498577117,0.0,6289,2
6290,2018-02-18 04:10:00,0.0,1.26723504066467,0.0,6290,2
6291,2018-02-18 04:20:00,0.0,1.0879839658737098,0.0,6291,2
6292,2018-02-18 04:30:00,0.0,1.62324905395507,0.0,6292,2
6293,2018-02-18 04:40:00,0.0,2.05088996887207,0.0,6293,2
6294,2018-02-18 04:50:00,0.0,2.0315089225769,0.0,6294,2
6295,2018-02-18 05:00:00,0.0,2.04965209960937,0.0,6295,2
6296,2018-02-18 05:10:00,0.0,2.0717089176177903,0.0,6296,2
6297,2018-02-18 05:20:00,0.0,1.4750440120697002,0.0,6297,2
6298,2018-02-18 05:30:00,0.0,1.34493994712829,0.0,6298,2
6299,2018-02-18 05:40:00,0.0,1.19947898387908,0.0,6299,2
6300,2018-02-18 05:50:00,0.0,1.0909860134124698,0.0,6300,2
6301,2018-02-18 06:00:00,0.0,1.01954698562622,0.0,6301,2
6302,2018-02-18 06:10:00,0.0,0.642524480819702,0.0,6302,2
6303,2018-02-18 06:20:00,0.0,0.543037176132202,0.0,6303,2
6304,2018-02-18 06:30:00,0.0,0.6060829162597651,0.0,6304,2
6305,2018-02-18 06:40:00,0.0,0.995433926582336,0.0,6305,2
6306,2018-02-18 06:50:00,0.0,0.505522310733795,0.0,6306,2
6307,2018-02-18 07:00:00,0.0,0.9708920121192928,0.0,6307,2
6308,2018-02-18 07:10:00,0.0,0.74595022201538,0.0,6308,2
6309,2018-02-18 07:20:00,0.0,0.982766270637512,0.0,6309,2
6310,2018-02-18 07:30:00,0.0,0.7299892902374259,0.0,6310,2
6311,2018-02-18 07:40:00,0.0,0.7948840856552121,0.0,6311,2
6312,2018-02-18 07:50:00,0.0,0.6907876133918759,0.0,6312,2
6313,2018-02-18 08:00:00,0.0,0.711883008480072,0.0,6313,2
6314,2018-02-18 08:10:00,0.0,0.7423771023750301,0.0,6314,2
6315,2018-02-18 08:20:00,0.0,0.6820188760757441,0.0,6315,2
6316,2018-02-18 08:30:00,0.0,1.06166696548461,0.0,6316,2
6317,2018-02-18 08:40:00,0.0,1.36923205852508,0.0,6317,2
6318,2018-02-18 08:50:00,0.0,3.0362548828125,17.265309572219802,6318,2
6319,2018-02-18 09:00:00,0.0,3.49946999549865,51.940661968231296,6319,2
6320,2018-02-18 09:10:00,2.95152711868286,3.0207889080047594,16.6998193518348,6320,2
6321,2018-02-18 09:20:00,1.05245995521545,2.87569904327392,0.0,6321,2
6322,2018-02-18 09:30:00,-0.435533612966537,2.92284393310546,0.0,6322,2
6323,2018-02-18 09:40:00,0.0,3.1088240146636896,20.4297817626402,6323,2
6324,2018-02-18 09:50:00,0.0,2.70096802711486,0.0,6324,2
6325,2018-02-18 10:00:00,0.0,3.0717821121215803,18.709241317541498,6325,2
6326,2018-02-18 10:10:00,0.0,2.95011401176452,0.0,6326,2
6327,2018-02-18 10:20:00,0.0,2.5711669921875,0.0,6327,2
6328,2018-02-18 10:30:00,0.0,2.47940111160278,0.0,6328,2
6329,2018-02-18 10:40:00,0.0,1.92184996604919,0.0,6329,2
6330,2018-02-18 10:50:00,0.0,0.9604868292808528,0.0,6330,2
6331,2018-02-18 11:00:00,0.0,0.985467374324798,0.0,6331,2
6332,2018-02-18 11:10:00,0.0,1.47873198986053,0.0,6332,2
6333,2018-02-18 11:20:00,0.0,2.2378659248352,0.0,6333,2
6334,2018-02-18 11:30:00,0.0,2.7485680580139102,0.0,6334,2
6335,2018-02-18 11:40:00,0.0,3.14543104171752,22.345808366564608,6335,2
6336,2018-02-18 11:50:00,0.0,2.6690080165863,0.0,6336,2
6337,2018-02-18 12:00:00,0.0,2.00143694877624,0.0,6337,2
6338,2018-02-18 12:10:00,0.0,2.6999878883361803,0.0,6338,2
6339,2018-02-18 12:20:00,0.0,2.0246601104736297,0.0,6339,2
6340,2018-02-18 12:30:00,0.0,2.9309449195861803,0.0,6340,2
6341,2018-02-18 12:40:00,0.0,2.9970269203186,0.0,6341,2
6342,2018-02-18 12:50:00,0.0,2.1927940845489498,0.0,6342,2
6343,2018-02-18 13:00:00,0.0,2.45158910751342,0.0,6343,2
6344,2018-02-18 13:10:00,0.0,2.44524502754211,0.0,6344,2
6345,2018-02-18 13:20:00,0.0,2.52918291091918,0.0,6345,2
6346,2018-02-18 13:30:00,0.0,2.2698359489440896,0.0,6346,2
6347,2018-02-18 13:40:00,0.0,2.07670593261718,0.0,6347,2
6348,2018-02-18 13:50:00,0.0,1.3328720331192,0.0,6348,2
6349,2018-02-18 14:00:00,0.0,1.03389298915863,0.0,6349,2
6350,2018-02-18 14:10:00,0.0,1.40963101387023,0.0,6350,2
6351,2018-02-18 14:20:00,0.0,0.4721651971340179,0.0,6351,2
6352,2018-02-18 14:30:00,0.0,0.581870019435882,0.0,6352,2
6353,2018-02-18 14:40:00,0.0,0.748483121395111,0.0,6353,2
6354,2018-02-18 14:50:00,0.0,0.7079448103904721,0.0,6354,2
6355,2018-02-18 15:00:00,0.0,0.241920098662376,0.0,6355,2
6356,2018-02-18 15:10:00,0.0,0.379734009504318,0.0,6356,2
6357,2018-02-18 15:20:00,0.0,0.8526803255081171,0.0,6357,2
6358,2018-02-18 15:30:00,0.0,1.2524809837341295,0.0,6358,2
6359,2018-02-18 15:40:00,0.0,1.1671990156173702,0.0,6359,2
6360,2018-02-18 15:50:00,0.0,0.982226371765136,0.0,6360,2
6361,2018-02-18 16:00:00,0.0,1.45750498771667,0.0,6361,2
6362,2018-02-18 16:10:00,0.0,1.67067301273345,0.0,6362,2
6363,2018-02-18 16:20:00,0.0,2.1199181079864498,0.0,6363,2
6364,2018-02-18 16:30:00,0.0,1.0336799621582,0.0,6364,2
6365,2018-02-18 16:40:00,0.0,0.645146429538726,0.0,6365,2
6366,2018-02-18 16:50:00,0.0,0.529358088970184,0.0,6366,2
6367,2018-02-18 17:00:00,0.0,0.6429151296615601,0.0,6367,2
6368,2018-02-18 17:10:00,0.0,0.393620193004608,0.0,6368,2
6369,2018-02-18 17:20:00,0.0,0.377335608005524,0.0,6369,2
6370,2018-02-18 17:30:00,0.0,0.6099504232406611,0.0,6370,2
6371,2018-02-18 17:40:00,0.0,1.06435596942901,0.0,6371,2
6372,2018-02-18 17:50:00,0.0,1.2229219675063998,0.0,6372,2
6373,2018-02-18 18:00:00,0.0,1.5803279876708898,0.0,6373,2
6374,2018-02-18 18:10:00,0.0,2.03729701042175,0.0,6374,2
6375,2018-02-18 18:20:00,0.0,2.22881007194519,0.0,6375,2
6376,2018-02-18 18:30:00,0.0,1.84731495380401,0.0,6376,2
6377,2018-02-18 18:40:00,0.0,2.35152697563171,0.0,6377,2
6378,2018-02-18 18:50:00,0.0,1.8640929460525504,0.0,6378,2
6379,2018-02-18 19:00:00,0.0,2.03568291664123,0.0,6379,2
6380,2018-02-18 19:10:00,0.0,3.2041809558868395,25.868979608128,6380,2
6381,2018-02-18 19:20:00,0.0,2.29738402366638,0.0,6381,2
6382,2018-02-18 19:30:00,0.0,2.75154709815979,0.0,6382,2
6383,2018-02-18 19:40:00,0.0,2.8659119606018,0.0,6383,2
6384,2018-02-18 19:50:00,0.0,3.36847710609436,38.653297612273505,6384,2
6385,2018-02-18 20:00:00,28.1364307403564,3.59405589103698,63.2419806472435,6385,2
6386,2018-02-18 20:10:00,53.2222290039062,3.79536890983581,92.0607413334192,6386,2
6387,2018-02-18 20:20:00,45.5638008117675,3.46777606010437,48.47398931588121,6387,2
6388,2018-02-18 20:30:00,78.01780700683591,3.86800909042358,104.051473378193,6388,2
6389,2018-02-18 20:40:00,20.20698928833,2.65828609466552,0.0,6389,2
6390,2018-02-18 20:50:00,8.85519504547119,2.4026200771331703,0.0,6390,2
6391,2018-02-18 21:00:00,0.0,1.73711800575256,0.0,6391,2
6392,2018-02-18 21:10:00,0.0,2.17620611190795,0.0,6392,2
6393,2018-02-18 21:20:00,0.0,2.4192919731140097,0.0,6393,2
6394,2018-02-18 21:30:00,0.0,2.74304890632629,0.0,6394,2
6395,2018-02-18 21:40:00,0.0,3.614578962326041,65.8831108691347,6395,2
6396,2018-02-18 21:50:00,60.3720703125,3.51219010353088,53.3771794853865,6396,2
6397,2018-02-18 22:00:00,87.67859649658199,3.73511600494384,82.75535541617141,6397,2
6398,2018-02-18 22:10:00,65.96405792236321,3.50934600830078,53.053740759380105,6398,2
6399,2018-02-18 22:20:00,198.47309875488202,4.311047077178951,183.03988167274503,6399,2
6400,2018-02-18 22:30:00,115.396797180175,3.82511901855468,96.86952017620199,6400,2
6401,2018-02-18 22:40:00,90.9661865234375,3.5826129913330003,61.79864753625589,6401,2
6402,2018-02-18 22:50:00,115.16699981689399,3.83279490470886,98.13322521540701,6402,2
6403,2018-02-18 23:00:00,105.18879699707001,3.734919071197501,82.72589357510509,6403,2
6404,2018-02-18 23:10:00,92.3936920166015,3.66008591651916,71.979822703569,6404,2
6405,2018-02-18 23:20:00,112.759201049804,3.7048110961914,78.2946495832875,6405,2
6406,2018-02-18 23:30:00,121.796600341796,3.4149260520935,43.05072396346441,6406,2
6407,2018-02-18 23:40:00,227.191299438476,3.80572199821472,93.718139015441,6407,2
6408,2018-02-18 23:50:00,399.321899414062,4.31862115859985,184.563065690928,6408,2
6409,2018-02-19 00:00:00,739.822875976562,6.48973608016967,801.9818900049519,6409,2
6410,2018-02-19 00:10:00,814.2205200195309,6.6572737693786594,868.897406967786,6410,2
6411,2018-02-19 00:20:00,913.49951171875,7.0196738243103,1024.86986674115,6411,2
6412,2018-02-19 00:30:00,931.484802246093,6.66938018798828,873.8561147949712,6412,2
6413,2018-02-19 00:40:00,1662.77404785156,8.6816759109497,1941.15029969656,6413,2
6414,2018-02-19 00:50:00,1684.18798828125,8.59490871429443,1886.8352480283,6414,2
6415,2018-02-19 01:00:00,1534.0510253906198,8.18721580505371,1638.96035026833,6415,2
6416,2018-02-19 01:10:00,1578.0350341796802,8.40839576721191,1771.81515438337,6416,2
6417,2018-02-19 01:20:00,1341.4560546875,8.02956962585449,1546.97523929442,6417,2
6418,2018-02-19 01:30:00,1363.82104492187,8.02118682861328,1542.15279409783,6418,2
6419,2018-02-19 01:40:00,1508.92297363281,8.0779161453247,1574.92682047586,6419,2
6420,2018-02-19 01:50:00,1590.1400146484302,8.23554992675781,1667.63254500831,6420,2
6421,2018-02-19 02:00:00,1580.8449707031198,8.583979606628409,1880.0281123105701,6421,2
6422,2018-02-19 02:10:00,1392.1999511718698,8.174525260925291,1631.46755321283,6422,2
6423,2018-02-19 02:20:00,1059.88696289062,7.37166404724121,1192.48468273023,6423,2
6424,2018-02-19 02:30:00,937.9846801757808,6.87785291671752,961.9371965554228,6424,2
6425,2018-02-19 02:40:00,1276.0400390625,7.751660823822019,1391.15308733778,6425,2
6426,2018-02-19 02:50:00,1550.02099609375,8.224007606506339,1660.76639361388,6426,2
6427,2018-02-19 03:00:00,1836.1560058593695,8.80878067016601,2021.52502158512,6427,2
6428,2018-02-19 03:10:00,1769.52795410156,8.806795120239249,2020.2626275706,6428,2
6429,2018-02-19 03:20:00,2220.53002929687,9.52040386199951,2455.97233570644,6429,2
6430,2018-02-19 03:30:00,2328.76489257812,9.71520900726318,2601.92620282848,6430,2
6431,2018-02-19 03:40:00,2332.07202148437,9.81935977935791,2674.5719997536107,6431,2
6432,2018-02-19 03:50:00,2421.20190429687,10.014120101928699,2800.85027912839,6432,2
6433,2018-02-19 04:00:00,2936.35302734375,11.236840248107901,3349.80715157054,6433,2
6434,2018-02-19 04:10:00,3154.63500976562,11.516710281372001,3425.9220662492303,6434,2
6435,2018-02-19 04:20:00,3102.73901367187,11.4541101455688,3410.27195683425,6435,2
6436,2018-02-19 04:30:00,3270.80297851562,11.935159683227502,3511.5054156692604,6436,2
6437,2018-02-19 04:40:00,3285.2060546875,12.012749671936,3523.91867304284,6437,2
6438,2018-02-19 04:50:00,3480.41796875,12.0115804672241,3523.739293237971,6438,2
6439,2018-02-19 05:00:00,3324.81811523437,11.617199897766099,3449.4486315195,6439,2
6440,2018-02-19 05:10:00,2986.73193359375,11.134280204772901,3317.82006089895,6440,2
6441,2018-02-19 05:20:00,2530.77294921875,10.1958799362182,2908.00259975449,6441,2
6442,2018-02-19 05:30:00,1714.35205078125,8.686342239379881,1944.0846093551504,6442,2
6443,2018-02-19 05:40:00,1499.373046875,8.18356800079345,1636.8050770278305,6443,2
6444,2018-02-19 05:50:00,1777.4680175781198,8.950460433959961,2112.10501730683,6444,2
6445,2018-02-19 06:00:00,2111.88696289062,9.63032722473144,2539.9762493817,6445,2
6446,2018-02-19 06:10:00,2895.11206054687,11.088660240173304,3302.85509728948,6446,2
6447,2018-02-19 06:20:00,2645.35205078125,11.1209697723388,3313.50119329893,6447,2
6448,2018-02-19 06:30:00,2826.96801757812,11.1985301971435,3338.1240136202,6448,2
6449,2018-02-19 06:40:00,3090.63696289062,11.3921699523925,3394.01901107751,6449,2
6450,2018-02-19 06:50:00,3047.94604492187,11.3834896087646,3391.6794911710804,6450,2
6451,2018-02-19 07:00:00,2451.92407226562,9.90842723846435,2733.83750948288,6451,2
6452,2018-02-19 07:10:00,2523.18310546875,10.1041402816772,2855.17205076927,6452,2
6453,2018-02-19 07:20:00,2725.26708984375,10.7524795532226,3177.8657936630493,6453,2
6454,2018-02-19 07:30:00,2463.56689453125,10.449620246887198,3041.42557618031,6454,2
6455,2018-02-19 07:40:00,2152.08203125,9.7694387435913,2640.20814876855,6455,2
6456,2018-02-19 07:50:00,2725.74096679687,10.5586900711059,3093.31348010967,6456,2
6457,2018-02-19 08:00:00,2838.16796875,10.3673496246337,3000.15295419914,6457,2
6458,2018-02-19 08:10:00,2139.86303710937,8.969458580017081,2124.3209737736897,6458,2
6459,2018-02-19 08:20:00,2748.47192382812,10.248499870300199,2937.18123065908,6459,2
6460,2018-02-19 08:30:00,3217.54809570312,11.146829605102502,3321.85641971101,6460,2
6461,2018-02-19 08:40:00,3539.18798828125,11.954529762267999,3514.7016935317492,6461,2
6462,2018-02-19 08:50:00,3388.39111328125,11.767040252685499,3480.983764430589,6462,2
6463,2018-02-19 09:00:00,3259.83911132812,11.3522996902465,3383.1465283499797,6463,2
6464,2018-02-19 09:10:00,3121.52197265625,11.0933198928833,3304.40473603097,6464,2
6465,2018-02-19 09:20:00,3476.86499023437,12.1515398025512,3543.5731260702205,6465,2
6466,2018-02-19 09:30:00,3520.4208984375,12.2513704299926,3555.7393043569105,6466,2
6467,2018-02-19 09:40:00,3459.9619140625,11.7880001068115,3485.06506777401,6467,2
6468,2018-02-19 09:50:00,3408.71899414062,11.604000091552699,3446.4688929874605,6468,2
6469,2018-02-19 10:00:00,3578.21704101562,12.428319931030199,3573.37904572341,6469,2
6470,2018-02-19 10:10:00,3595.26098632812,12.945420265197699,3597.64921933076,6470,2
6471,2018-02-19 10:20:00,3482.64404296875,12.1206102371215,3539.47203972568,6471,2
6472,2018-02-19 10:30:00,3593.75805664062,12.640830039978,3588.1561649044897,6472,2
6473,2018-02-19 10:40:00,3534.962890625,11.9614896774291,3515.8342678432105,6473,2
6474,2018-02-19 10:50:00,3598.73510742187,13.115360260009696,3600.0,6474,2
6475,2018-02-19 11:00:00,3564.73999023437,12.3228302001953,3563.4594344307397,6475,2
6476,2018-02-19 11:10:00,3511.31494140625,12.1191396713256,3539.27310155969,6476,2
6477,2018-02-19 11:20:00,3427.708984375,11.491450309753402,3419.7000158403607,6477,2
6478,2018-02-19 11:30:00,3470.82592773437,11.663220405578599,3459.579394754,6478,2
6479,2018-02-19 11:40:00,3399.0390625,11.481630325317301,3417.24728685731,6479,2
6480,2018-02-19 11:50:00,3517.38403320312,11.8533401489257,3497.2796441577,6480,2
6481,2018-02-19 12:00:00,3508.75708007812,11.9949302673339,3521.15945531221,6481,2
6482,2018-02-19 12:10:00,3143.06689453125,10.838520050048801,3212.39836923181,6482,2
6483,2018-02-19 12:20:00,3530.17700195312,12.125300407409599,3540.1041259026288,6483,2
6484,2018-02-19 12:30:00,3432.66088867187,11.9447002410888,3513.0878563195893,6484,2
6485,2018-02-19 12:40:00,3169.07104492187,11.072319984436,3297.3827039386897,6485,2
6486,2018-02-19 12:50:00,3341.73388671875,11.3363895416259,3378.71705497952,6486,2
6487,2018-02-19 13:00:00,3425.47900390625,11.657159805297804,3458.2680470509804,6487,2
6488,2018-02-19 13:10:00,3318.90209960937,11.6652097702026,3460.0083373507896,6488,2
6489,2018-02-19 13:20:00,3114.14697265625,10.993920326232901,3270.2912356010997,6489,2
6490,2018-02-19 13:30:00,2401.19409179687,9.50120639801025,2440.85452509218,6490,2
6491,2018-02-19 13:40:00,2625.375,9.805585861206053,2665.1736742527696,6491,2
6492,2018-02-19 13:50:00,2824.18090820312,10.4110898971557,3022.3281386992408,6492,2
6493,2018-02-19 14:00:00,2283.65307617187,9.39809799194335,2403.12634067141,6493,2
6494,2018-02-19 14:10:00,2024.47705078125,8.82643127441406,2032.7561052053602,6494,2
6495,2018-02-19 14:20:00,2077.91088867187,9.001314163207999,2144.83812533753,6495,2
6496,2018-02-19 14:30:00,1692.0810546875,8.25064182281494,1676.62808091222,6496,2
6497,2018-02-19 14:40:00,2440.60400390625,9.75357627868652,2629.11379016179,6497,2
6498,2018-02-19 14:50:00,2833.1640625,10.519040107727,3074.8179237143104,6498,2
6499,2018-02-19 15:00:00,3287.97900390625,11.435370445251401,3405.43593292098,6499,2
6500,2018-02-19 15:10:00,3427.84204101562,11.6759395599365,3462.3090999427195,6500,2
6501,2018-02-19 15:20:00,3482.67895507812,12.120149612426696,3539.4097650670296,6501,2
6502,2018-02-19 15:30:00,3597.89208984375,12.8189001083374,3595.3426659930897,6502,2
6503,2018-02-19 15:40:00,3577.98803710937,12.4936800003051,3578.65651197755,6503,2
6504,2018-02-19 15:50:00,3338.1220703125,11.8347101211547,3493.8749588774394,6504,2
6505,2018-02-19 16:00:00,3471.1669921875,12.242250442504801,3554.695088621861,6505,2
6506,2018-02-19 16:10:00,3524.875,12.3509302139282,3566.27262119329,6506,2
6507,2018-02-19 16:20:00,3469.35107421875,11.805049896240199,3488.32631460109,6507,2
6508,2018-02-19 16:30:00,3376.22192382812,11.7073001861572,3468.91065906161,6508,2
6509,2018-02-19 16:40:00,3093.68408203125,10.9199199676513,3243.42941375281,6509,2
6510,2018-02-19 16:50:00,2804.39501953125,10.545869827270499,3087.37862495659,6510,2
6511,2018-02-19 17:00:00,2694.49096679687,10.2586097717285,2942.69503235074,6511,2
6512,2018-02-19 17:10:00,3159.43701171875,11.105580329895,3308.45912204532,6512,2
6513,2018-02-19 17:20:00,2966.44604492187,10.4016399383544,3017.582097165869,6513,2
6514,2018-02-19 17:30:00,2674.27294921875,10.1493797302246,2881.5388063011305,6514,2
6515,2018-02-19 17:40:00,2297.81811523437,9.39028644561767,2398.00620016928,6515,2
6516,2018-02-19 17:50:00,1910.4959716796798,8.6243553161621,1905.21486178965,6516,2
6517,2018-02-19 18:00:00,1663.5529785156198,8.22236537933349,1659.79045443666,6517,2
6518,2018-02-19 18:10:00,1651.97900390625,8.04255580902099,1554.4600686245801,6518,2
6519,2018-02-19 18:20:00,1384.83703613281,7.63543176651,1328.65119337885,6519,2
6520,2018-02-19 18:30:00,2269.251953125,9.26937103271484,2318.88693400779,6520,2
6521,2018-02-19 18:40:00,2241.92993164062,9.20369815826416,2276.04707715807,6521,2
6522,2018-02-19 18:50:00,2418.98706054687,9.53573417663574,2467.94841829677,6522,2
6523,2018-02-19 19:00:00,3220.32690429687,11.2370595932006,3349.8731424147804,6523,2
6524,2018-02-19 19:10:00,3254.67309570312,11.3156795501708,3372.8730637388508,6524,2
6525,2018-02-19 19:20:00,3213.162109375,11.241330146789501,3351.15591958296,6525,2
6526,2018-02-19 19:30:00,2961.6708984375,10.6564903259277,3137.1800920868604,6526,2
6527,2018-02-19 19:40:00,3212.2080078125,11.1746301651,3330.67583049326,6527,2
6528,2018-02-19 19:50:00,3446.61499023437,11.7949695587158,3486.40451563004,6528,2
6529,2018-02-19 20:00:00,2436.96508789062,9.782386779785153,2649.2012522242608,6529,2
6530,2018-02-19 20:10:00,1844.81494140625,8.521791458129881,1841.44852324221,6530,2
6531,2018-02-19 20:20:00,1985.2430419921798,8.82923793792724,2034.5434622454002,6531,2
6532,2018-02-19 20:30:00,2862.69995117187,10.6689300537109,3142.58355995015,6532,2
6533,2018-02-19 20:40:00,3447.19189453125,11.82310962677,3491.72361005471,6533,2
6534,2018-02-19 20:50:00,3336.31396484375,11.539319992065401,3431.38549872761,6534,2
6535,2018-02-19 21:00:00,2959.083984375,10.481030464172301,3056.6950901153004,6535,2
6536,2018-02-19 21:10:00,3017.65502929687,10.7702302932739,3185.1381721175103,6536,2
6537,2018-02-19 21:20:00,2842.96606445312,10.0978698730468,2851.46870085762,6537,2
6538,2018-02-19 21:30:00,2603.21508789062,9.853333473205561,2697.48465291093,6538,2
6539,2018-02-19 21:40:00,2984.40698242187,10.836090087890598,3211.4477445080797,6539,2
6540,2018-02-19 21:50:00,3497.06298828125,12.516050338745101,3580.31211713877,6540,2
6541,2018-02-19 22:00:00,3264.07202148437,11.6280498504638,3451.8731313178496,6541,2
6542,2018-02-19 22:10:00,3066.01708984375,10.9878101348876,3268.121148395,6542,2
6543,2018-02-19 22:20:00,2725.337890625,10.423620223999,3028.58334222794,6543,2
6544,2018-02-19 22:30:00,2270.05297851562,9.3759651184082,2388.62157494665,6544,2
6545,2018-02-19 22:40:00,2587.68408203125,10.096209526062,2850.4860873740504,6545,2
6546,2018-02-19 22:50:00,2908.455078125,10.8825101852416,3229.36337449645,6546,2
6547,2018-02-19 23:00:00,2355.85498046875,9.73487758636474,2615.92628213952,6547,2
6548,2018-02-19 23:10:00,1635.0129394531198,8.212048530578612,1653.66492940556,6548,2
6549,2018-02-19 23:20:00,1778.7030029296802,8.578584671020499,1876.6708344160002,6549,2
6550,2018-02-19 23:30:00,1628.2669677734302,8.24173069000244,1671.31415713367,6550,2
6551,2018-02-19 23:40:00,2008.4530029296798,8.93894672393798,2104.70916710054,6551,2
6552,2018-02-19 23:50:00,1989.3420410156202,8.77820491790771,2002.10838207482,6552,2
6553,2018-02-20 00:00:00,1996.041015625,8.8405704498291,2041.7643692820104,6553,2
6554,2018-02-20 00:10:00,1934.08703613281,8.735852241516112,1975.2970837921398,6554,2
6555,2018-02-20 00:20:00,1538.27404785156,7.848197937011711,1444.30130271791,6555,2
6556,2018-02-20 00:30:00,1814.23596191406,8.41339206695556,1774.86285167392,6556,2
6557,2018-02-20 00:40:00,2330.6201171875,9.447189331054679,2435.32270848978,6557,2
6558,2018-02-20 00:50:00,2177.63305664062,9.29542732238769,2335.91223668575,6558,2
6559,2018-02-20 01:00:00,1960.36096191406,8.73739337921142,1976.27093851587,6559,2
6560,2018-02-20 01:10:00,1955.5920410156202,8.82045745849609,2028.95316455236,6560,2
6561,2018-02-20 01:20:00,2226.02807617187,9.35801029205322,2376.86059491382,6561,2
6562,2018-02-20 01:30:00,1879.4110107421798,8.683283805847159,1942.1612380426002,6562,2
6563,2018-02-20 01:40:00,1808.9689941406202,8.54126453399658,1853.50037187133,6563,2
6564,2018-02-20 01:50:00,1915.4520263671798,8.78097820281982,2003.8674500588895,6564,2
6565,2018-02-20 02:00:00,2016.35595703125,8.915254592895499,2089.50890943155,6565,2
6566,2018-02-20 02:10:00,1941.2869873046798,8.75014877319335,1984.3363111542,6566,2
6567,2018-02-20 02:20:00,2129.60205078125,9.10366439819335,2211.0224341089997,6567,2
6568,2018-02-20 02:30:00,1876.1999511718695,8.687033653259268,1944.5194999603304,6568,2
6569,2018-02-20 02:40:00,1915.38195800781,8.721247673034659,1966.07510623935,6569,2
6570,2018-02-20 02:50:00,1685.2840576171802,8.24292469024658,1672.02576144696,6570,2
6571,2018-02-20 03:00:00,1486.2819824218698,7.969634056091301,1512.65558022627,6571,2
6572,2018-02-20 03:10:00,1848.72998046875,8.61568260192871,1899.7957924263696,6572,2
6573,2018-02-20 03:20:00,1705.5970458984302,8.324475288391112,1720.92121782984,6573,2
6574,2018-02-20 03:30:00,1829.5780029296798,8.50189971923828,1829.1652122366104,6574,2
6575,2018-02-20 03:40:00,2161.18505859375,9.19394779205322,2269.69617616675,6575,2
6576,2018-02-20 03:50:00,1963.21496582031,8.85664653778076,2052.01885059467,6576,2
6577,2018-02-20 04:00:00,1860.9549560546798,8.48331928253173,1817.7173220185896,6577,2
6578,2018-02-20 04:10:00,1672.2939453125,8.27815818786621,1693.08063875531,6578,2
6579,2018-02-20 04:20:00,1618.8439941406198,8.22187423706054,1659.49862649646,6579,2
6580,2018-02-20 04:30:00,1458.14501953125,7.84560918807983,1442.8619893345901,6580,2
6581,2018-02-20 04:40:00,1667.1669921875,8.22426319122314,1660.91830369428,6581,2
